AgreementID,SuspensionStartDate,SuspensionEndDate,NewSuspensionStartDate,NewSuspensionEndDate,NewSuspensionReason
MIGPRD00000000451428_00000008060041223859_53864,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000451658_00000008060041449860_74676,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000451728_00000008060041778395_80875,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000451851_00000008060041410993_91391,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000452014_00000008060042072224_05780,25/06/2020,03/05/2021,25/06/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000452073_00000008060041211220_11112,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000452108_00000008060041950048_14063,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000452433_00000008060041728836_41595,10/10/2020,03/05/2021,10/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000452466_00000008060041384736_44669,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000452491_00000008060041731043_47186,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000452808_00000008060041256261_73454,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000453048_00000008060041906370_93715,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000453054_00000008060042163653_94234,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000453120_00000008060041191106_99789,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000453197_00000008060041614909_06008,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000453207_00000008060042123744_06885,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000453320_00000008060041384213_16286,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000453343_00000008060041512288_18409,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000453432_00000008060041713135_26708,08/12/2020,03/05/2021,08/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000453570_00000008060041461765_39176,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000453582_00000008060042053178_40199,07/12/2020,03/05/2021,07/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000453789_00000008060041237159_59375,05/12/2020,03/05/2021,05/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000453831_00000008060041707472_63294,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000453896_00000008060041279931_69365,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000453901_00000008060041583821_69792,09/12/2020,03/05/2021,09/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000453951_00000008060041298210_74079,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000454008_00000008060041211997_79637,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000454017_00000008060041672828_80265,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000454266_00000008060041742002_03778,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000454269_00000008060041904476_04045,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000454280_00000008060041556686_05113,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000454335_00000008060041721458_10896,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000454382_00000008060042127203_15085,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000454439_00000008060042130140_20380,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000454447_00000008060041588119_21153,15/12/2020,03/05/2021,15/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000454511_00000008060041443645_27585,16/12/2020,03/05/2021,16/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000454681_00000008060041400924_42737,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000454692_00000008060042016375_43716,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000454811_00000008060042044724_55025,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000454900_00000008060042001483_63831,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000454958_00000008060041555022_69465,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455032_00000008060042103459_76522,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455060_00000008060041696733_79264,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455066_00000008060042059444_79915,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455084_00000008060041964602_81516,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455094_00000008060041395982_82356,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455212_00000008060041236541_92945,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455243_00000008060041711507_95694,29/09/2020,03/05/2021,29/09/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455282_00000008060041654283_98943,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455309_00000008060041977638_01318,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455321_00000008060041567387_02416,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455366_00000008060041665642_06116,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455692_00000008060041225912_38027,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455713_00000008060041318975_39986,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455738_00000008060041627848_42348,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455744_00000008060041922599_43028,14/08/2020,03/05/2021,14/08/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455750_00000008060041281376_43646,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455760_00000008060041722789_44517,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455847_00000008060041828784_52283,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455855_00000008060041225192_52956,10/12/2020,03/05/2021,10/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455920_00000008060041542836_58852,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455953_00000008060042158831_61825,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455960_00000008060041524533_62519,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455970_00000008060042036510_63529,07/12/2020,03/05/2021,07/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455973_00000008060041243382_63882,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455980_00000008060041645054_64680,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000455981_00000008060041636110_64671,26/06/2020,03/05/2021,26/06/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000456010_00000008060041236242_67575,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000456113_00000008060041990922_78214,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000456123_00000008060041871025_79663,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000456165_00000008060041410615_84146,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000456194_00000008060041913295_86784,24/06/2020,03/05/2021,24/06/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000456282_00000008060042045158_95238,06/12/2020,03/05/2021,06/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000456352_00000008060041832171_01559,07/12/2020,03/05/2021,07/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000456377_00000008060041239986_03893,22/10/2020,03/05/2021,22/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000456391_00000008060042144878_05502,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000456448_00000008060041364970_11049,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000456464_00000008060041191954_12521,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000456472_00000008060041549948_13169,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000456564_00000008060042045443_21444,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000456754_00000008060041867084_38489,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000456879_00000008060041952033_50416,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000456918_00000008060041965252_54001,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000457054_00000008060042005562_66599,19/09/2020,03/05/2021,19/09/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000457097_00000008060042128141_70701,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000457099_00000008060041284081_71032,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000457171_00000008060041911399_77482,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000457181_00000008060041444965_78391,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000457232_00000008060042112387_83142,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000457265_00000008060041855510_86187,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000457310_00000008060042031180_90153,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000457330_00000008060042116543_92300,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000457563_00000008060041559388_12983,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000457615_00000008060041942026_17799,20/10/2020,03/05/2021,20/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000457742_00000008060041225469_29740,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000457825_00000008060041250850_37333,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000457973_00000008060041667181_49989,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000457975_00000008060041769208_50213,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000457996_00000008060041842908_52238,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000458256_00000008060041415319_75894,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000458663_00000008060041750482_10195,25/02/2021,03/05/2021,25/02/2021,07/05/2021,SUSP_REA_008
MIGPRD00000000458685_00000008060041649942_11890,16/06/2020,03/05/2021,16/06/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000459031_00000008060042016964_40196,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000459144_00000008060042128825_49884,23/10/2020,03/05/2021,23/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000459559_00000008060041831518_87556,04/04/2021,04/05/2021,04/04/2021,07/05/2021,SUSP_REA_008
MIGPRD00000000459572_00000008060041531574_88743,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000459649_00000008060041596745_95401,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000459788_00000008060041956433_07915,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000459860_00000008060041991121_14277,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000459872_00000008060041724470_15333,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000459921_00000008060041520827_19511,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000460033_00000008060041719836_29531,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000460190_00000008060041866130_45036,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000460296_00000008060041388382_55329,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000460404_00000008060041590082_65657,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000460412_00000008060041942497_66456,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000460439_00000008060041262719_68909,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000460539_00000008060042085449_78503,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000460621_00000008060042117832_86316,14/01/2021,03/05/2021,14/01/2021,07/05/2021,SUSP_REA_008
MIGPRD00000000460666_00000008060041418890_90204,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000460832_00000008060042101065_05736,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000460906_00000008060041296701_12828,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000460956_00000008060041442517_17854,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461005_00000008060042017021_22351,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461041_00000008060041676758_25515,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461086_00000008060042096899_30014,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461120_00000008060041847581_32960,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461133_00000008060041594166_34199,24/12/2020,03/05/2021,24/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461134_00000008060041602835_34222,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461139_00000008060041832204_34673,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461169_00000008060041507645_37561,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461175_00000008060041744033_37978,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461203_00000008060042147015_40598,04/09/2020,03/05/2021,04/09/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461225_00000008060041219723_42544,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461263_00000008060042136497_45897,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461303_00000008060042088116_49166,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461440_00000008060042034641_62955,27/09/2020,03/05/2021,27/09/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461616_00000008060041509420_79520,06/10/2020,03/05/2021,06/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461646_00000008060041209660_82731,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461647_00000008060041286134_82914,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461653_00000008060041545102_83274,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461660_00000008060041965956_84016,15/12/2020,03/05/2021,15/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461664_00000008060041276713_84654,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461672_00000008060041639084_85260,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461677_00000008060041943155_85850,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461687_00000008060041418788_86734,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461704_00000008060041360672_88351,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461708_00000008060041698673_89006,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461756_00000008060042085039_93313,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461763_00000008060041504072_94131,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461771_00000008060041909970_94769,19/09/2020,03/05/2021,19/09/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461793_00000008060041949860_96557,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461794_00000008060042023533_96690,20/07/2020,03/05/2021,20/07/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461797_00000008060042142789_96906,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461821_00000008060041290911_98910,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461850_00000008060041692041_01428,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000461855_00000008060041961119_01893,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000462002_00000008060042071539_15460,09/02/2021,03/05/2021,09/02/2021,07/05/2021,SUSP_REA_008
MIGPRD00000000462123_00000008060041576542_28295,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000462230_00000008060042140645_38716,26/12/2020,03/05/2021,26/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000462263_00000008060042150893_41974,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000462269_00000008060041635210_42659,30/12/2020,03/05/2021,30/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000462283_00000008060041297938_43812,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000462441_00000008060041593171_59312,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000462482_00000008060041627297_62979,05/12/2020,03/05/2021,05/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000462495_00000008060042167749_64031,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000462530_00000008060041321068_67412,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000462642_00000008060041834885_78165,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000462861_00000008060041638971_98286,22/10/2020,03/05/2021,22/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000462873_00000008060041262736_99341,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000462934_00000008060041516134_05517,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000462987_00000008060042144941_10321,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000462993_00000008060041452469_10862,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000463074_00000008060041590661_18458,08/12/2020,03/05/2021,08/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000463179_00000008060042142926_28464,08/10/2020,03/05/2021,08/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000463198_00000008060042061104_30316,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000463264_00000008060042045583_35744,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000463314_00000008060041601475_40411,11/12/2020,03/05/2021,11/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000463330_00000008060041409368_41871,08/09/2020,03/05/2021,08/09/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000463592_00000008060041767338_64473,06/10/2020,03/05/2021,06/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000463749_00000008060042027908_78629,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000464055_00000008060041725456_04842,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000464153_00000008060041696729_13660,05/10/2020,03/05/2021,05/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000464201_00000008060042123466_17700,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000464282_00000008060041869611_24481,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000464425_00000008060041574354_36357,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000464502_00000008060041548891_43449,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000464838_00000008060042138204_70865,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000465002_00000008060042053948_84308,20/08/2020,03/05/2021,20/08/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000465033_00000008060041594067_86914,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000465094_00000008060041430143_91897,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000465250_00000008060041746193_05072,06/10/2020,03/05/2021,06/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000465315_00000008060041497037_10896,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000465506_00000008060041180386_29101,22/02/2021,03/05/2021,22/02/2021,07/05/2021,SUSP_REA_008
MIGPRD00000000465778_00000008060041536296_53651,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000465879_00000008060041641192_62605,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000465946_00000008060041787078_68487,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000466286_00000008060041391881_00305,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000466327_00000008060041195568_04081,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000466353_00000008060041214690_06575,28/07/2020,03/05/2021,28/07/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000466404_00000008060041839771_11304,05/10/2020,03/05/2021,05/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000466426_00000008060042030108_13549,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000466482_00000008060041911960_18654,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000466608_00000008060042117542_30178,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000466649_00000008060042112001_33778,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000466765_00000008060041860063_44302,09/12/2020,03/05/2021,09/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000466803_00000008060041845788_47884,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000466922_00000008060041251471_61014,06/10/2020,03/05/2021,06/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000466935_00000008060041861711_62238,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000466962_00000008060041277313_64887,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000466963_00000008060041273487_64879,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000466982_00000008060041230653_66636,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000466990_00000008060041607735_67420,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000467004_00000008060041326298_68702,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000467033_00000008060041713656_71538,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000467041_00000008060042150269_72373,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000467055_00000008060041821017_73679,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000467108_00000008060041342034_78565,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000467140_00000008060041780726_81453,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000467141_00000008060041812762_81522,09/12/2020,03/05/2021,09/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000467151_00000008060041292298_82431,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000467156_00000008060041537213_82907,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000467168_00000008060042090213_83957,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000467187_00000008060041953523_85721,25/12/2020,03/05/2021,25/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000467217_00000008060041330480_88322,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000467302_00000008060041447195_95967,04/12/2020,03/05/2021,04/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000467334_00000008060041986523_98742,31/12/2020,03/05/2021,31/12/2020,07/05/2021,SUSP_REA_008
MIGPRD00000000467335_00000008060041182546_99028,07/10/2020,03/05/2021,07/10/2020,07/05/2021,SUSP_REA_008
