"Sky Reference Number - Outlet","Marketing tag"
"104347200004","PPV Froch Targets - Silo1"
"104352200004","PPV Froch Targets - Silo1"
"104864800004","PPV Froch Targets - Silo1"
"104930700004","PPV Froch Targets - Silo1"
"105005800004","PPV Froch Targets - Silo1"
"105101900004","PPV Froch Targets - Silo1"
"105115800004","PPV Froch Targets - Silo1"
"105305600004","PPV Froch Targets - Silo1"
"105436500004","PPV Froch Targets - Silo1"
"105439800004","PPV Froch Targets - Silo1"
"105440100004","PPV Froch Targets - Silo1"
"105454800004","PPV Froch Targets - Silo1"
"105804800004","PPV Froch Targets - Silo1"
"105828600004","PPV Froch Targets - Silo1"
"105876400004","PPV Froch Targets - Silo1"
"105932300004","PPV Froch Targets - Silo1"
"100666400004","PPV Froch Targets - Silo1"
"101831900004","PPV Froch Targets - Silo1"
"101926200004","PPV Froch Targets - Silo1"
"101172700004","PPV Froch Targets - Silo1"
"103185200004","PPV Froch Targets - Silo1"
"103850400004","PPV Froch Targets - Silo1"
"101383300004","PPV Froch Targets - Silo1"
"102103800004","PPV Froch Targets - Silo1"
"102550300004","PPV Froch Targets - Silo1"
"105630500004","PPV Froch Targets - Silo1"
"100157000004","PPV Froch Targets - Silo1"
"102470800004","PPV Froch Targets - Silo1"
"103092800004","PPV Froch Targets - Silo1"
"103467700004","PPV Froch Targets - Silo1"
"103731000004","PPV Froch Targets - Silo1"
"103973200004","PPV Froch Targets - Silo1"
"105591900004","PPV Froch Targets - Silo1"
"105560900004","PPV Froch Targets - Silo1"
"101854100004","PPV Froch Targets - Silo1"
"100753300004","PPV Froch Targets - Silo1"
"101100800004","PPV Froch Targets - Silo1"
"101123900004","PPV Froch Targets - Silo1"
"101680000004","PPV Froch Targets - Silo1"
"101966900004","PPV Froch Targets - Silo1"
"102635400004","PPV Froch Targets - Silo1"
"103426800004","PPV Froch Targets - Silo1"
"105007000004","PPV Froch Targets - Silo1"
"101413800004","PPV Froch Targets - Silo1"
"100920700004","PPV Froch Targets - Silo1"
"101032700004","PPV Froch Targets - Silo1"
"103391800004","PPV Froch Targets - Silo1"
"105789400004","PPV Froch Targets - Silo1"
"100074900004","PPV Froch Targets - Silo1"
"100425400004","PPV Froch Targets - Silo1"
"101201000004","PPV Froch Targets - Silo1"
"101353900004","PPV Froch Targets - Silo1"
"101879200004","PPV Froch Targets - Silo1"
"102362100004","PPV Froch Targets - Silo1"
"102503900004","PPV Froch Targets - Silo1"
"102663800004","PPV Froch Targets - Silo1"
"103182400004","PPV Froch Targets - Silo1"
"103391500004","PPV Froch Targets - Silo1"
"104341400004","PPV Froch Targets - Silo1"
"105036900004","PPV Froch Targets - Silo1"
"105221300004","PPV Froch Targets - Silo1"
"105498700004","PPV Froch Targets - Silo1"
"105694800004","PPV Froch Targets - Silo1"
"101124000004","PPV Froch Targets - Silo1"
"102950500004","PPV Froch Targets - Silo1"
"100358400004","PPV Froch Targets - Silo1"
"101435400004","PPV Froch Targets - Silo1"
"101543900004","PPV Froch Targets - Silo1"
"100068900004","PPV Froch Targets - Silo1"
"102039800004","PPV Froch Targets - Silo1"
"102528300004","PPV Froch Targets - Silo1"
"102626800004","PPV Froch Targets - Silo1"
"103169100004","PPV Froch Targets - Silo1"
"103649200004","PPV Froch Targets - Silo1"
"104999900004","PPV Froch Targets - Silo1"
"105034600004","PPV Froch Targets - Silo1"
"105506000004","PPV Froch Targets - Silo1"
"100151800004","PPV Froch Targets - Silo1"
"100285400004","PPV Froch Targets - Silo1"
"100664900004","PPV Froch Targets - Silo1"
"100668400004","PPV Froch Targets - Silo1"
"100675300004","PPV Froch Targets - Silo1"
"100768200004","PPV Froch Targets - Silo1"
"100906900004","PPV Froch Targets - Silo1"
"101073200004","PPV Froch Targets - Silo1"
"101199700004","PPV Froch Targets - Silo1"
"101252200004","PPV Froch Targets - Silo1"
"101262100004","PPV Froch Targets - Silo1"
"101267700004","PPV Froch Targets - Silo1"
"101318500004","PPV Froch Targets - Silo1"
"101319300004","PPV Froch Targets - Silo1"
"101339800004","PPV Froch Targets - Silo1"
"101839000004","PPV Froch Targets - Silo1"
"101937500004","PPV Froch Targets - Silo1"
"101941600004","PPV Froch Targets - Silo1"
"102439900004","PPV Froch Targets - Silo1"
"102468900004","PPV Froch Targets - Silo1"
"102736400004","PPV Froch Targets - Silo1"
"103036400004","PPV Froch Targets - Silo1"
"103041900004","PPV Froch Targets - Silo1"
"103042600004","PPV Froch Targets - Silo1"
"103042700004","PPV Froch Targets - Silo1"
"103044700004","PPV Froch Targets - Silo1"
"103122600004","PPV Froch Targets - Silo1"
"103632700004","PPV Froch Targets - Silo1"
"103639900004","PPV Froch Targets - Silo1"
"103641700004","PPV Froch Targets - Silo1"
"103648000004","PPV Froch Targets - Silo1"
"103648900004","PPV Froch Targets - Silo1"
"103687300004","PPV Froch Targets - Silo1"
"103718400004","PPV Froch Targets - Silo1"
"103996000004","PPV Froch Targets - Silo1"
"104223200004","PPV Froch Targets - Silo1"
"104348200004","PPV Froch Targets - Silo1"
"104514000004","PPV Froch Targets - Silo1"
"104612200004","PPV Froch Targets - Silo1"
"104779400004","PPV Froch Targets - Silo1"
"104825300004","PPV Froch Targets - Silo1"
"104834600004","PPV Froch Targets - Silo1"
"104835400004","PPV Froch Targets - Silo1"
"104838500004","PPV Froch Targets - Silo1"
"104933900004","PPV Froch Targets - Silo1"
"104941700004","PPV Froch Targets - Silo1"
"105024600004","PPV Froch Targets - Silo1"
"105456800004","PPV Froch Targets - Silo1"
"105457800004","PPV Froch Targets - Silo1"
"105645900004","PPV Froch Targets - Silo1"
"105736300004","PPV Froch Targets - Silo1"
"105826300004","PPV Froch Targets - Silo1"
"100148500004","PPV Froch Targets - Silo1"
"100559600004","PPV Froch Targets - Silo1"
"101253600004","PPV Froch Targets - Silo1"
"103105000004","PPV Froch Targets - Silo1"
"180915100004","PPV Froch Targets - Silo1"
"181295200004","PPV Froch Targets - Silo1"
"102334000004","PPV Froch Targets - Silo1"
"105181000004","PPV Froch Targets - Silo1"
"100068400004","PPV Froch Targets - Silo1"
"100699600004","PPV Froch Targets - Silo1"
"104237900004","PPV Froch Targets - Silo1"
"103652700004","PPV Froch Targets - Silo1"
"104357400004","PPV Froch Targets - Silo1"
"105533400004","PPV Froch Targets - Silo1"
"102576900004","PPV Froch Targets - Silo1"
"102441200004","PPV Froch Targets - Silo1"
"103289400004","PPV Froch Targets - Silo1"
"103501000004","PPV Froch Targets - Silo1"
"103657200004","PPV Froch Targets - Silo1"
"105757200004","PPV Froch Targets - Silo1"
"100076400004","PPV Froch Targets - Silo1"
"100150400004","PPV Froch Targets - Silo1"
"100718800004","PPV Froch Targets - Silo1"
"101248400004","PPV Froch Targets - Silo1"
"101300800004","PPV Froch Targets - Silo1"
"101445200004","PPV Froch Targets - Silo1"
"102322100004","PPV Froch Targets - Silo1"
"103118700004","PPV Froch Targets - Silo1"
"103639000004","PPV Froch Targets - Silo1"
"103657700004","PPV Froch Targets - Silo1"
"104151200004","PPV Froch Targets - Silo1"
"104858000004","PPV Froch Targets - Silo1"
"104887700004","PPV Froch Targets - Silo1"
"103457800004","PPV Froch Targets - Silo1"
"102808400004","PPV Froch Targets - Silo1"
"104877600004","PPV Froch Targets - Silo1"
"104895700004","PPV Froch Targets - Silo1"
"101969900004","PPV Froch Targets - Silo1"
"100077600004","PPV Froch Targets - Silo1"
"100088100004","PPV Froch Targets - Silo1"
"101530700004","PPV Froch Targets - Silo1"
"101945400004","PPV Froch Targets - Silo1"
"102444900004","PPV Froch Targets - Silo1"
"103055500004","PPV Froch Targets - Silo1"
"105538900004","PPV Froch Targets - Silo1"
"105961600004","PPV Froch Targets - Silo1"
"102576500004","PPV Froch Targets - Silo1"
"100672600004","PPV Froch Targets - Silo1"
"104326800004","PPV Froch Targets - Silo1"
"101848800004","PPV Froch Targets - Silo1"
"102436400004","PPV Froch Targets - Silo1"
"100066300004","PPV Froch Targets - Silo1"
"100066900004","PPV Froch Targets - Silo1"
"100076300004","PPV Froch Targets - Silo1"
"100076800004","PPV Froch Targets - Silo1"
"100082400004","PPV Froch Targets - Silo1"
"100088700004","PPV Froch Targets - Silo1"
"100093700004","PPV Froch Targets - Silo1"
"100102300004","PPV Froch Targets - Silo1"
"100103700004","PPV Froch Targets - Silo1"
"100106000004","PPV Froch Targets - Silo1"
"100109700004","PPV Froch Targets - Silo1"
"100116600004","PPV Froch Targets - Silo1"
"100118000004","PPV Froch Targets - Silo1"
"100120100004","PPV Froch Targets - Silo1"
"100124800004","PPV Froch Targets - Silo1"
"100127900004","PPV Froch Targets - Silo1"
"100133000004","PPV Froch Targets - Silo1"
"100138100004","PPV Froch Targets - Silo1"
"100151300004","PPV Froch Targets - Silo1"
"100159800004","PPV Froch Targets - Silo1"
"100171400004","PPV Froch Targets - Silo1"
"100172000004","PPV Froch Targets - Silo1"
"100178000004","PPV Froch Targets - Silo1"
"100179800004","PPV Froch Targets - Silo1"
"100193000004","PPV Froch Targets - Silo1"
"100207900004","PPV Froch Targets - Silo1"
"100215000004","PPV Froch Targets - Silo1"
"100236700004","PPV Froch Targets - Silo1"
"100236800004","PPV Froch Targets - Silo1"
"100248900004","PPV Froch Targets - Silo1"
"100252900004","PPV Froch Targets - Silo1"
"100265000004","PPV Froch Targets - Silo1"
"100269000004","PPV Froch Targets - Silo1"
"100322200004","PPV Froch Targets - Silo1"
"100332600004","PPV Froch Targets - Silo1"
"100352000004","PPV Froch Targets - Silo1"
"100358700004","PPV Froch Targets - Silo1"
"100367400004","PPV Froch Targets - Silo1"
"100372000004","PPV Froch Targets - Silo1"
"100378600004","PPV Froch Targets - Silo1"
"100382000004","PPV Froch Targets - Silo1"
"100384900004","PPV Froch Targets - Silo1"
"100389900004","PPV Froch Targets - Silo1"
"100400300004","PPV Froch Targets - Silo1"
"100433100004","PPV Froch Targets - Silo1"
"100457900004","PPV Froch Targets - Silo1"
"100460800004","PPV Froch Targets - Silo1"
"100483900004","PPV Froch Targets - Silo1"
"100527500004","PPV Froch Targets - Silo1"
"100540100004","PPV Froch Targets - Silo1"
"100561300004","PPV Froch Targets - Silo1"
"100562700004","PPV Froch Targets - Silo1"
"100563000004","PPV Froch Targets - Silo1"
"100566900004","PPV Froch Targets - Silo1"
"100569000004","PPV Froch Targets - Silo1"
"100577200004","PPV Froch Targets - Silo1"
"100594600004","PPV Froch Targets - Silo1"
"100599600004","PPV Froch Targets - Silo1"
"100602600004","PPV Froch Targets - Silo1"
"100621200004","PPV Froch Targets - Silo1"
"100627200004","PPV Froch Targets - Silo1"
"100629100004","PPV Froch Targets - Silo1"
"100629200004","PPV Froch Targets - Silo1"
"100632800004","PPV Froch Targets - Silo1"
"100637900004","PPV Froch Targets - Silo1"
"100638200004","PPV Froch Targets - Silo1"
"100642000004","PPV Froch Targets - Silo1"
"100642400004","PPV Froch Targets - Silo1"
"100643900004","PPV Froch Targets - Silo1"
"100645800004","PPV Froch Targets - Silo1"
"100649200004","PPV Froch Targets - Silo1"
"100651300004","PPV Froch Targets - Silo1"
"100659500004","PPV Froch Targets - Silo1"
"100663500004","PPV Froch Targets - Silo1"
"100668000004","PPV Froch Targets - Silo1"
"100677300004","PPV Froch Targets - Silo1"
"100679400004","PPV Froch Targets - Silo1"
"100687000004","PPV Froch Targets - Silo1"
"100694000004","PPV Froch Targets - Silo1"
"100696600004","PPV Froch Targets - Silo1"
"100697000004","PPV Froch Targets - Silo1"
"100703200004","PPV Froch Targets - Silo1"
"100709900004","PPV Froch Targets - Silo1"
"100724500004","PPV Froch Targets - Silo1"
"100728500004","PPV Froch Targets - Silo1"
"100738100004","PPV Froch Targets - Silo1"
"100750700004","PPV Froch Targets - Silo1"
"100752600004","PPV Froch Targets - Silo1"
"100753000004","PPV Froch Targets - Silo1"
"100760300004","PPV Froch Targets - Silo1"
"100777800004","PPV Froch Targets - Silo1"
"100793600004","PPV Froch Targets - Silo1"
"100803600004","PPV Froch Targets - Silo1"
"100804800004","PPV Froch Targets - Silo1"
"100805200004","PPV Froch Targets - Silo1"
"100807900004","PPV Froch Targets - Silo1"
"100863700004","PPV Froch Targets - Silo1"
"100864600004","PPV Froch Targets - Silo1"
"100871000004","PPV Froch Targets - Silo1"
"100872500004","PPV Froch Targets - Silo1"
"100876900004","PPV Froch Targets - Silo1"
"100911400004","PPV Froch Targets - Silo1"
"100917200004","PPV Froch Targets - Silo1"
"100921200004","PPV Froch Targets - Silo1"
"100943400004","PPV Froch Targets - Silo1"
"100963300004","PPV Froch Targets - Silo1"
"100969000004","PPV Froch Targets - Silo1"
"100969800004","PPV Froch Targets - Silo1"
"100988100004","PPV Froch Targets - Silo1"
"100994600004","PPV Froch Targets - Silo1"
"101004300004","PPV Froch Targets - Silo1"
"101037400004","PPV Froch Targets - Silo1"
"101048100004","PPV Froch Targets - Silo1"
"101055800004","PPV Froch Targets - Silo1"
"101088400004","PPV Froch Targets - Silo1"
"101093300004","PPV Froch Targets - Silo1"
"101121500004","PPV Froch Targets - Silo1"
"101131700004","PPV Froch Targets - Silo1"
"101150200004","PPV Froch Targets - Silo1"
"101151200004","PPV Froch Targets - Silo1"
"101166300004","PPV Froch Targets - Silo1"
"101183000004","PPV Froch Targets - Silo1"
"101188300004","PPV Froch Targets - Silo1"
"101194800004","PPV Froch Targets - Silo1"
"101195000004","PPV Froch Targets - Silo1"
"101197500004","PPV Froch Targets - Silo1"
"101199300004","PPV Froch Targets - Silo1"
"101206800004","PPV Froch Targets - Silo1"
"101206900004","PPV Froch Targets - Silo1"
"101208700004","PPV Froch Targets - Silo1"
"101209500004","PPV Froch Targets - Silo1"
"101219100004","PPV Froch Targets - Silo1"
"101227400004","PPV Froch Targets - Silo1"
"101231600004","PPV Froch Targets - Silo1"
"101232400004","PPV Froch Targets - Silo1"
"101233700004","PPV Froch Targets - Silo1"
"101233900004","PPV Froch Targets - Silo1"
"101238100004","PPV Froch Targets - Silo1"
"101242200004","PPV Froch Targets - Silo1"
"101242400004","PPV Froch Targets - Silo1"
"101249600004","PPV Froch Targets - Silo1"
"101257900004","PPV Froch Targets - Silo1"
"101260700004","PPV Froch Targets - Silo1"
"101265100004","PPV Froch Targets - Silo1"
"101274100004","PPV Froch Targets - Silo1"
"182018700004","PPV Froch Targets - Silo1"
"100626500004","PPV Froch Targets - Silo1"
"100011700780","Pubfinder Additions May13"
"105839300004","Pubfinder Additions May13"
"101217900004","Pubfinder Additions May13"
"106008300004","Pubfinder Additions May13"
