SubAccountNumber,EscalatedNote,Action
181400102773,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102775,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102777,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102778,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102790,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102794,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102805,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102815,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102819,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102821,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102828,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102831,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102834,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102845,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102850,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102853,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102855,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102868,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102871,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102875,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102879,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102882,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102886,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102887,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102892,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102893,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102896,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102897,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102903,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102907,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102908,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102911,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102918,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102921,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102924,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102926,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102931,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102937,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102942,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102943,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102950,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102954,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102960,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102962,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102965,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102971,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102977,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102981,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102985,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102986,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102995,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400102997,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103003,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103004,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103006,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103011,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103012,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103036,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103039,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103042,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103046,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103047,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103051,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103054,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103057,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103060,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103061,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103068,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103071,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103075,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103077,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103084,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103104,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103112,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103113,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103128,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103129,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103132,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103144,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103147,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103149,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103154,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103158,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103161,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103166,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103167,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103171,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103178,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103180,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103181,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103182,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103187,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103190,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103197,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103199,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103202,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103204,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103205,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103207,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103210,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103211,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103212,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103213,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103214,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103215,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103216,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103222,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103224,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103226,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103234,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103236,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103241,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103242,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103245,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103248,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103253,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103254,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103258,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103264,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103265,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103267,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103269,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103271,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103272,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103274,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103278,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103282,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103283,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103285,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103289,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103290,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103297,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103298,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103306,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103319,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103321,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103322,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103326,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103328,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103332,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103336,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103341,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103343,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103347,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103350,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103352,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103357,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103375,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103377,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103380,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103396,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103398,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103403,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103404,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103405,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103410,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103413,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103416,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103417,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103419,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103422,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103425,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103427,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103428,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103429,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103430,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103433,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103435,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103437,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103438,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103440,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103441,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103443,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103444,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103445,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103448,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103450,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103451,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103452,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103453,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103454,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103456,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103458,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103459,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103461,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103462,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103463,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103465,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103466,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103467,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103469,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103470,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103471,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103472,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103474,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103475,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103476,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103477,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103479,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103480,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103481,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103483,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103484,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103485,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103489,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103490,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103493,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103494,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103496,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103497,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103499,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103501,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103504,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103506,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103507,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103509,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103510,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103514,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103515,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103516,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103526,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103529,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103556,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103557,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103566,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103573,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103579,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103581,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103587,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103598,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103602,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103603,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103607,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103609,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103612,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103614,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103618,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103624,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103625,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103626,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103627,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103631,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103636,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103641,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103642,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103643,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103645,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103649,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103653,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103658,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103659,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103678,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103698,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103699,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103700,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103701,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103703,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103706,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103709,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103710,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103711,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103713,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103714,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103715,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103716,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103717,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103718,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103719,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103720,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103721,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103722,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103723,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103724,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103725,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103727,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103728,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103729,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103731,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103732,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103734,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103737,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103739,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103740,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103742,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103743,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103744,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103745,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103747,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103748,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103749,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103750,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103754,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103755,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103760,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103761,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103763,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
181400103765,"""Punch have a central group deal for their L&T outlets, please instruct them to speak with their regional manager to learn more""",1
