Sky Reference Number - Outlet,Total Weighting,Territory Code
142334600004,10,14
142334800004,20,16
142335200004,42,38
142338900004,30,27
142339400004,40,22
142339900004,30,25
142340300004,0,23
142341300004,30,1
142342300004,37,1
142342800004,10,43
142342900004,30,44
142343300004,40,19
142344100004,30,36
142354600004,30,29
142357100004,30,25
142357800004,30,35
142358000004,20,43
142358200004,20,43
142358400004,25,44
142359100004,20,34
142359300004,15,9
142361400004,30,35
142361600004,15,24
142367100004,40,22
142367700004,30,8
142368000004,40,15
142371900004,25,41
142372800004,30,39
142375400004,15,18
142375800004,15,18
142375900004,15,41
142382200004,30,44
142383900004,22,18
142384100004,25,27
142384200004,25,22
142385500004,30,22
142385800004,25,8
142388000004,30,34
142389400004,30,35
142391400004,0,9
142392100004,35,8
142401100004,27,16
142401400004,20,21
142403200004,20,3
142407400004,17,1
142408200004,30,12
142409800004,15,39
142410300004,37,33
142411200004,25,4
142412300004,30,12
142414500004,20,8
142418700004,40,41
142423000004,20,19
142423700004,20,27
142425000004,0,17
142425300004,30,21
142427400004,0,16
142432300004,15,44
142432400004,25,44
142433400004,30,32
142435800004,20,42
142443000004,25,35
142443900004,25,39
142444600004,37,39
142452500004,30,23
142453300004,30,20
142454000004,30,25
142455000004,15,2
142457100004,30,9
142457400004,10,33
142465500004,15,38
142465900004,15,14
142466000004,15,15
142469800004,30,6
142472900004,10,2
142476800004,30,28
142482300004,30,6
142484500004,30,36
142485100004,0,27
142495000004,30,36
142496100004,30,28
142497000004,0,22
142499700004,20,10
142500000004,15,4
142500300004,15,34
142500700004,10,26
142505100004,40,41
142506000004,30,25
142506500004,30,10
142509400004,30,17
142510400004,0,30
142510800004,15,39
142516400004,30,15
142520500004,25,28
142525500004,37,39
142528900004,10,37
142530600004,25,21
142535000004,35,18
142535500004,25,38
142536600004,32,34
142540400004,15,35
142550200004,0,6
142555400004,15,20
142561800004,0,41
142564600004,5,43
142564800004,47,36
142568000004,30,9
142568100004,40,8
142569900004,25,28
142573800004,25,11
142574200004,17,14
142574500004,0,5
142582500004,30,3
142589200004,25,23
142591600004,0,7
142595400004,20,27
142595900004,20,26
142597400004,30,38
142601000004,25,1
142601300004,27,29
142606400004,25,26
142606600004,30,18
142607500004,25,35
142611500004,15,22
142616700004,30,34
142624300004,15,31
142624400004,15,36
142624700004,30,33
142625100004,20,9
142628600004,30,10
142630500004,30,23
142634600004,30,17
142635300004,22,19
142635500004,30,15
142635600004,32,29
142635800004,47,29
142637000004,35,23
142637100004,35,23
142637500004,10,39
142638100004,5,5
142638200004,35,38
142638400004,30,40
142638500004,30,40
142640200004,40,14
142640400004,30,31
142640500004,30,31
142641000004,30,34
142642600004,40,23
142642700004,25,38
142642800004,42,22
142643000004,25,22
142644000004,27,26
142644500004,40,29
142645300004,0,39
142647000004,30,42
142647100004,37,33
142647300004,40,40
142647400004,30,39
142647700004,30,31
142648300004,25,23
142649200004,42,29
142649700004,25,25
142649900004,5,25
142650200004,39,44
142650300004,30,44
142650900004,37,33
142651200004,0,34
142651300004,0,34
142652700004,30,23
142653600004,0,14
142654000004,40,22
142654200004,30,22
142654600004,25,42
142654900004,47,33
142655700004,30,40
142656200004,30,17
142656500004,30,35
142656700004,25,35
142656800004,30,35
142657000004,27,6
142657100004,30,6
142658900004,30,20
142659700004,10,34
142660000004,40,36
142660800004,35,29
142662200004,20,16
142662400004,20,43
142662500004,20,43
142662700004,27,30
142662900004,30,30
142663100004,32,9
142663200004,30,11
142663300004,37,15
142663500004,25,15
142663600004,30,39
142665500004,0,22
142666100004,30,22
142666600004,27,30
142667900004,30,20
142669200004,30,33
142670300004,10,9
142671100004,20,9
142671800004,30,44
142672300004,25,44
142672400004,30,44
142673000004,30,27
142673400004,30,27
142674300004,5,43
142675400004,47,33
142676400004,27,16
142676600004,10,42
142677100004,37,33
142677500004,30,33
142677800004,30,16
142678500004,40,41
142678900004,47,15
142679600004,25,42
142682300004,30,36
142683500004,10,13
142683600004,30,17
142683700004,25,17
142684100004,30,28
142684800004,20,28
142685100004,25,40
142685200004,35,40
142685300004,37,40
142685400004,35,15
142686300004,40,26
142686400004,40,26
142686500004,40,23
142687000004,20,15
142687500004,30,26
142687800004,25,44
142687900004,30,44
142689200004,27,27
142689400004,30,33
142689500004,37,30
142689800004,30,30
142689900004,37,38
142690000004,35,35
142690100004,40,23
142690500004,30,25
142692100004,30,44
142692500004,20,28
142693400004,40,44
142694300004,30,25
142694900004,10,24
142696500004,35,32
142697100004,45,40
142697500004,30,39
142697700004,37,39
142699800004,30,35
142700000004,0,35
142700200004,30,6
142700400004,7,23
142700500004,20,39
142700900004,35,39
142701300004,7,24
142703100004,10,32
142703300004,37,35
142703600004,7,16
142704100004,30,38
142705200004,40,23
142705400004,40,33
142705700004,40,37
142705900004,25,14
142706000004,30,14
142706400004,47,22
142706700004,54,39
142706800004,37,33
142707000004,20,15
142707500004,25,23
142707600004,30,23
142708400004,32,44
142708500004,30,38
142708700004,25,22
142708800004,30,22
142709000004,37,15
142709100004,30,22
142709300004,40,22
142710200004,20,38
142710400004,10,36
142711300004,0,28
142711400004,42,39
142712000004,25,39
142712600004,7,41
142713300004,20,8
142713400004,30,8
142713500004,25,8
142714300004,20,9
142717900004,30,41
142718100004,30,25
142719300004,5,25
142719900004,30,42
142720000004,30,42
142721100004,17,39
142721200004,30,39
142721900004,30,17
142722100004,37,26
142723800004,15,4
180009800004,40,27
180032500004,30,38
180034500004,9998,2
180041700004,9998,39
180049600004,37,15
180051900004,30,11
180057300005,30,4
180070000004,30,14
180070700004,30,22
180072100004,10,28
180073400004,17,29
180075100004,0,26
180080000004,7,35
180081800004,15,6
180084500004,0,35
180087600004,30,22
180088500004,9999,28
180088700004,40,17
180090900004,47,33
180102000004,30,31
180102300004,10,4
180121000004,47,37
180124300004,10,38
180124800004,30,37
180125200004,20,8
180128000004,40,2
180128100004,40,29
180130000004,30,8
180134900004,20,22
180143900004,10,12
180148700004,30,31
180152900004,25,29
180153500004,20,15
180156400004,10,36
180157800004,9999,2
180157800004,10,2
180162400004,0,5
180163700004,30,8
180164200004,30,31
180167600004,12,33
180171600004,9998,22
180173200004,15,39
180176500004,0,2
180178200004,0,3
180190400004,0,35
180192000004,0,4
180194000004,0,37
180194400004,10,33
180196100004,10,1
180197800004,15,33
180198600004,10,2
180201200004,25,15
180203600004,10,29
180203700004,0,21
180212300004,25,30
180214900004,22,30
180219000004,10,12
180222600004,30,1
180227400004,47,24
180228600004,20,39
180229400004,0,19
180232900004,30,33
180233400004,30,33
180234800004,9999,39
180235400004,7,33
180238400004,10,33
180242300004,0,8
180254000004,20,32
180263100004,10,9
180266900004,40,17
180267800004,20,26
180268200004,0,29
180270700004,20,7
180284600004,30,2
180287700004,0,19
180300400004,25,44
180301700004,20,31
180303400004,25,35
180303500004,0,30
180305000004,0,11
180305600004,10,34
180313000004,0,14
180314700004,30,28
180320900004,40,21
180323200004,27,31
180324700004,15,7
180326600004,30,27
180341400004,0,5
180343400004,20,18
180347200004,30,40
180355000004,20,37
180357000004,9999,27
180357400004,30,4
180360700004,20,12
180362600004,10,33
180362800004,17,1
180365400004,0,1
180366400004,0,32
180367100004,0,41
180368500004,40,25
180371100004,0,35
180373500004,0,22
180383400004,0,43
180384300004,30,30
180398700004,10,25
180399100004,30,40
180408700004,25,21
180409700004,30,35
180416400004,9998,9
180417500004,0,6
180420500004,10,23
180434100004,0,35
180438000004,0,42
180439000004,5,20
180440300004,0,37
180441300004,30,8
180444900004,40,8
180449400004,0,22
180461600004,25,23
180467600004,30,19
180468800004,0,5
180469700004,10,1
180477400004,30,40
180485100004,15,27
180488700004,0,22
180493000004,20,2
180493900004,0,20
180495700004,0,18
180497300004,30,1
180498500004,0,20
180501700004,0,32
180502200004,25,44
180502300004,0,19
180505800004,0,24
180507100004,30,40
180508000004,0,3
180510200004,10,9
180513200004,0,28
180515800009,5,25
180515800017,5,39
180515800018,5,12
180515800019,10,2
180515800020,5,35
180515800022,5,42
180515800029,5,22
180515800032,5,12
180515800035,5,13
180515800041,5,30
180519100004,10,4
180521300004,30,30
180525400004,0,6
180529900004,7,20
180533500004,30,29
180541700004,25,2
180546700004,9999,17
180547400004,9999,17
180548800004,0,7
180556000004,30,8
180556600004,0,9
180559700004,40,24
180560300004,40,5
180567400004,35,40
180569600004,0,17
180573300004,0,23
180578301041,30,6
180578301044,30,6
180578900004,20,3
180579600004,30,4
180584500004,30,28
180587600004,40,38
180588000004,30,35
180588400004,30,3
180593700004,20,30
180595400053,10,36
180596100004,30,28
180597800004,30,22
180723400004,30,42
180725400004,30,1
180727100004,0,14
180728700004,30,31
180732700004,9999,4
180733200004,15,4
180733900004,9999,40
180734300004,30,30
180744000004,30,39
180745700004,0,21
180760500004,25,24
180761100004,0,8
180762300004,0,41
180772000004,37,39
180775500004,37,33
180776200004,9999,48
180781200015,25,29
180788500004,0,2
180798700004,0,33
180801300004,30,40
180804900004,0,42
180807600004,20,27
180810200004,30,18
180810500004,0,25
180811200004,20,20
180818500004,20,32
180825000004,20,43
180826000004,40,31
180828200004,10,37
180830100004,30,12
180834000004,42,8
180837300004,20,23
180838200004,40,1
180842200004,0,6
180843800004,0,22
180846900004,0,13
180849700004,30,38
180856700004,9998,10
180858100004,9998,30
180859300004,9998,24
180861400004,9999,39
180863700004,10,31
180865700004,9999,46
180867500004,25,31
180868200004,9999,13
180869400004,0,16
180871000004,0,36
180872700004,9,22
180873900004,10,1
180876000004,10,23
180876200004,10,22
180877000004,0,34
180879400004,30,2
180880000004,25,22
180880600004,27,32
180886600004,0,40
180886900004,9999,37
180887800004,9999,37
180893300004,20,31
180897200004,40,44
180902100004,0,32
180910600004,30,40
180913300004,27,31
180918500004,0,2
180918700004,9999,45
180920600004,37,36
180921500004,30,42
180923900004,30,41
180925500004,27,31
180926600004,9998,45
180927500004,0,30
180932400004,0,15
180934200004,37,31
180934400004,0,41
180944500004,0,32
180946300004,9998,14
180950000004,15,24
180950300004,10,28
180952100004,20,11
180955200004,9999,38
180955600004,9999,15
180959000004,30,43
180961700004,0,12
180964600004,10,40
180971300004,30,2
180971500004,20,8
180971900004,10,4
180975800004,30,25
180978300004,15,13
180978400115,15,24
180980900004,0,25
181119700004,0,9
181120500004,0,7
181120600004,0,35
181121100004,10,23
181124800004,0,32
181125400004,7,33
181125500004,0,38
181125600004,5,4
181128700004,0,32
181131800004,20,39
181132000004,0,40
181138200004,20,31
181144600337,30,22
181144600522,0,41
181145000008,0,38
181145000009,0,27
181145000011,0,27
181145000015,0,42
181145500004,2,42
181147200004,0,24
181147400004,0,17
181148000193,10,25
181148500004,10,1
181149700004,0,18
181150400004,0,34
181150500004,0,31
181153500004,30,33
181153600004,0,36
181154100004,0,4
181154900004,20,7
181158000779,7,32
181158300004,5,41
181166000004,0,14
181168700018,30,25
181174300078,30,24
181175000004,20,34
181182900004,15,31
181185700004,0,2
181187600004,0,9
181187700004,0,37
181207900004,10,11
181208400004,5,42
181213200004,30,35
181220100004,10,6
181231100004,0,2
181241100004,0,5
181242100004,25,22
181250900004,0,41
181251100004,30,28
181251200004,25,35
181252200004,30,10
181252600004,30,28
181252900004,0,11
181253500004,25,6
181254100004,30,17
181255300004,9999,4
181256000004,0,40
181256600018,32,23
181261400004,25,27
181261700004,40,41
181262600004,25,36
181263600004,7,10
181263700004,0,7
181265500004,25,23
181266200004,30,28
181269100004,0,12
181271400004,32,26
181271900004,30,8
181274100004,0,12
181275000124,30,38
181275000129,10,41
181279700004,9998,40
181287600053,7,25
181293600004,25,20
181296500010,15,34
181298700004,5,41
181305500004,0,21
181306000004,40,6
181307200004,0,40
181312100004,32,36
181320200004,0,39
181320300004,0,9
181320400004,0,23
181320700004,0,31
181323200004,0,17
181327000004,37,8
181329000406,15,17
181334100004,9999,4
181334900004,30,39
181340000076,30,23
181356000004,5,39
181365200004,0,31
181365400004,10,41
181368000004,54,44
181374000004,5,41
181376800004,0,36
181381200004,27,30
181381400004,37,40
181382400004,27,15
181382600004,9999,44
181383400004,25,32
181383500004,30,36
181383700004,5,25
181387700004,30,14
181389300004,9999,49
181394400004,9999,19
181396600004,0,24
181399000004,22,30
181400100038,40,35
181400100111,30,39
181400100254,30,31
181400100416,30,10
181400101180,30,16
181400101284,20,17
181400101316,35,15
181400101333,30,17
181400101628,30,6
181400101693,30,32
181400101896,25,22
181400102153,30,29
181400102239,40,32
181400102303,10,25
181400102332,30,25
181400102499,25,24
181400102505,47,25
181400102528,30,24
181400102560,30,23
181400102661,40,44
181400102732,32,39
181400102763,25,24
181400102776,25,25
181400102798,30,44
181400103022,37,39
181400103123,30,41
181400103150,30,43
181400103183,25,39
181400103188,30,39
181400103198,35,36
181400103401,30,29
181400103402,0,29
181400103567,35,37
181402600004,9999,1
181407100004,37,38
181414600004,10,40
181415700004,40,22
181424600004,42,33
181425000004,0,7
181426800004,25,21
181431000004,9999,6
181444400004,20,40
181445700216,30,41
181445700361,10,2
181445900004,10,1
181446300004,5,28
181447700004,0,33
181451200004,30,36
181451300004,30,14
181455900004,9998,9
181456600004,7,11
181459300004,47,15
181462300004,30,38
181463800013,25,14
181469200012,20,9
181469200013,10,7
181469200019,10,8
181472600004,0,5
181475200004,37,44
181486400006,0,22
181488400004,0,24
181495000004,30,38
181502300004,9999,40
181503000004,0,4
181503400004,0,37
181505900004,30,37
181508600004,0,13
181509500004,40,8
181509900004,0,33
181511500004,30,25
181513900004,0,5
181515000004,0,10
181515700004,0,41
181515800004,30,38
181516500004,0,4
181521700004,15,30
181525500004,10,25
181525700004,10,25
181525900004,20,10
181526200004,30,36
181526900004,20,28
181529800004,30,40
181531000004,10,3
181533600004,0,12
181534400004,30,41
181534900004,0,6
181536700004,20,3
181537200004,10,6
181537300004,20,11
181538700004,20,3
181541800004,0,3
181541900004,10,26
181544500004,25,40
181545400004,0,3
181549400004,15,20
181551200004,25,28
181552700004,30,40
181553000004,20,4
181553800004,15,38
181553900004,15,14
181555900004,10,29
181556800004,20,29
181557600004,20,21
181558100004,20,26
181559000004,10,35
181561000004,30,42
181561800004,15,4
181562600004,25,40
181569800004,25,44
181570100004,30,43
181570800004,0,23
181571700004,10,1
181572300004,30,42
181572800004,10,1
181573300004,5,22
181576400004,10,1
181577100004,10,1
181577700004,25,24
181582400004,30,1
181582500004,30,20
181583000004,20,25
181584400004,20,4
181584700004,10,20
181586500004,10,33
181587600004,30,8
181588900004,20,25
181590400004,10,4
181590500004,10,31
181590600004,30,40
181591300004,30,16
181591400004,30,36
181591800004,15,33
181594600004,30,41
181594700004,25,33
181595800004,10,1
181595900004,30,33
181600400004,30,3
181601500004,30,41
181601900004,10,7
181602000004,20,41
181602800004,15,3
181603900004,40,15
181604100004,30,33
181604900004,25,43
181605000004,30,15
181607200004,20,34
181608200004,5,28
181608600004,30,3
181609300004,25,17
181609500004,15,3
181610200004,10,4
181610500004,20,36
181610800004,10,33
181611500004,30,33
181612700004,30,3
181612800004,15,3
181614300004,20,19
181618200004,30,5
181619500004,20,43
181619600004,20,22
181620000004,25,28
181623700004,25,44
181624200004,15,3
181624800004,15,3
181625300004,30,3
181626100004,20,3
181626200004,30,41
181627400004,30,3
181628000004,30,3
181628100004,10,5
181628600004,20,7
181628700004,30,3
181629800004,30,3
181630200004,20,6
181631200004,0,7
181632600004,25,44
181633800004,30,3
181634000004,30,3
181634300004,20,36
181634500004,20,41
181634800004,10,37
181635000004,30,3
181636600004,20,15
181638400004,25,3
181639400004,25,3
181639700004,20,29
181641300004,30,13
181644600004,10,3
181645000004,0,22
181646300004,20,34
181646700004,20,37
181649300004,0,43
181650000004,25,38
181651300004,25,3
181652500004,25,34
181652800004,0,43
181653100004,20,10
181653500004,30,34
181654000004,30,9
181655400004,30,4
181656900004,0,20
181658300004,15,30
181660000004,25,21
181662200004,20,9
181664800004,20,10
181666100004,30,15
181666700004,20,20
181669300004,30,9
181671300004,30,36
181671800004,10,11
181672300004,5,14
181673600004,25,10
181673700004,30,10
181675600004,15,20
181675700004,20,28
181677700004,10,24
181677800004,25,17
181677900004,30,26
181678300004,20,11
181678700004,10,28
181679000004,10,1
181680300004,30,12
181682900004,30,38
181683000004,30,17
181685400004,25,13
181686700004,20,18
181688800004,0,24
181688900004,25,18
181694300004,10,21
181697800004,30,11
181699400004,15,17
181700600004,20,36
181700800004,10,36
181701500004,30,36
181702800004,20,28
181704000004,30,11
181704800004,10,18
181705600004,10,39
181707200004,30,34
181707500004,30,38
181708500004,10,8
181710700004,25,22
181712300004,5,28
181712900004,30,17
181713800004,5,42
181714900004,10,25
181715800004,25,25
181717000004,25,28
181717400004,30,21
181718600004,30,17
181719600004,15,26
181720600004,30,35
181725100004,20,28
181726500004,10,18
181727400004,30,19
181734400004,0,28
181740200004,0,4
181741900004,10,25
181742300004,10,38
181743800004,20,23
181744900004,20,41
181745700004,20,30
181749800004,20,23
181751100004,30,35
181751300004,15,6
181752200004,30,8
181752500004,15,35
181753100004,0,35
181754300004,10,27
181755700004,10,38
181756800004,30,32
181763100004,30,16
181766300004,25,44
181767700004,20,26
181768400004,10,41
181768500004,15,4
181769700004,30,25
181769800004,20,6
181770000004,30,3
181772000004,30,8
181772300004,10,1
181773800004,20,8
181774000004,25,21
181774900004,10,4
181775400004,0,30
181775500004,20,21
181775900004,25,23
181776200004,10,26
181776600004,25,40
181777000004,10,38
181777200004,15,36
181779500004,0,17
181779800004,10,8
181781000004,20,30
181781300004,25,20
181781400004,30,30
181781700004,30,12
181782700004,25,23
181782800004,15,23
181782900004,0,30
181783800004,15,38
181786000004,0,32
181787400004,10,34
181787800004,25,4
181787900004,10,23
181788300004,30,2
181788500004,30,2
181788900004,0,23
181789000004,30,28
181789900004,30,30
181791600004,30,28
181792100004,15,40
181794400004,5,5
181794700004,30,32
181795600004,20,36
181799100004,20,23
181801900004,15,34
181802400004,20,30
181803700004,40,23
181805300004,30,34
181805500004,20,2
181807300004,30,17
181808100004,25,1
181808700004,25,44
181809400004,10,6
181810400004,30,44
181811600004,30,21
181814100004,30,27
181814400004,10,21
181815100004,10,1
181818800004,10,40
181819400004,25,24
181821200004,20,23
181824400004,20,19
181826000004,25,1
181827700004,37,37
181829900004,20,17
181830600004,30,20
181833400004,0,32
181833800004,25,41
181836100004,20,39
181836200004,20,28
181839900004,10,1
181842000004,20,10
181845800004,30,21
181847700004,10,1
181848600004,30,39
181849300004,30,20
181849500004,20,6
181850100004,30,25
181850800004,20,25
181851400004,30,22
181853000004,30,28
181853900004,25,35
181854100004,10,34
181854700004,10,20
181855700004,30,23
181855900004,30,5
181856300004,30,9
181856400004,30,1
181856900004,10,19
181857300004,30,36
181857400004,10,21
181858700004,25,35
181858800004,30,37
181862100004,30,31
181862500004,15,3
181870500004,10,29
181871600004,30,3
181876800004,30,8
181886500004,20,1
181887200004,25,39
181887300004,10,30
181890200004,20,3
181890300004,30,3
181893000004,47,19
181895000004,0,41
181898800004,20,23
181901200004,30,1
181901700004,10,5
181901900004,30,19
181902100004,0,19
181904200004,0,24
181908200027,20,41
181908200045,15,41
181910300004,0,11
181910700004,9998,4
181910900004,0,40
181915700004,0,16
181917100004,10,2
181919000004,0,16
181919400004,10,11
181919600004,5,3
181927400004,30,25
181928700004,7,8
181929000004,0,19
181931000004,9999,25
181931100004,37,30
181932500004,20,24
181940400004,0,10
181940700004,25,29
181942700004,27,40
181944000004,40,23
181945100004,0,42
181945800004,0,41
181949300004,30,20
181950000004,10,17
181952800004,5,37
181953400004,30,21
181953900004,30,33
181956600004,10,3
181960300004,0,35
181960700004,10,4
181968000004,5,8
181969200004,25,6
181969300004,40,8
181977200004,0,8
181982300004,7,43
182004100025,7,30
182008800004,25,8
182013300004,30,26
182036100004,7,26
182048300004,35,10
182062200004,10,4
182067400004,10,2
182073400004,30,41
182078600004,10,35
182080600004,9999,6
182082300004,0,13
182096300004,5,4
182096800004,30,32
182098700004,27,29
182105500004,30,8
182107700004,9998,41
182109800004,30,41
182116700004,10,4
182132400004,0,41
182134200004,40,25
182134700004,0,1
182139800004,30,23
182141700004,0,38
182145800004,0,40
182150300004,9999,37
182154800004,30,36
182162200004,9999,45
182162800004,0,25
182166000004,27,27
182166200004,40,25
182168100004,30,3
182168600004,30,21
182172200004,0,31
182180600004,10,1
182188000004,15,42
182189600004,30,31
182195000004,0,22
182199100004,10,24
182204100004,0,22
182204700004,25,35
182205700004,9999,25
182213900004,30,28
182214100004,10,1
182214700004,10,30
182220700004,25,29
182223700004,7,36
182224300004,10,20
182231600004,30,2
182232000004,0,5
182233000004,40,28
182233100004,0,27
182235500004,32,29
182237200004,32,33
182238800004,9999,4
182245000004,22,33
182250200004,0,34
182253200004,0,2
182256900004,15,28
182257000004,15,23
182257700004,15,5
182260600004,30,19
182262700004,30,38
182270100004,0,12
182270200004,30,2
182275000004,20,10
182275200004,25,1
182276000004,30,3
182276200004,15,8
182283900004,30,26
182288800004,0,38
182289300004,30,30
182295000004,0,23
182301000004,20,42
182307200004,0,30
182307600004,40,1
182309200004,0,43
182314100004,30,44
182316300004,37,27
182318300004,37,33
182321800004,30,1
182322700004,15,44
182325900004,0,23
182333500004,35,37
182340600004,0,29
182341100004,25,7
182344400004,0,30
182347100004,0,7
182349200004,9998,2
182351800004,0,4
182353500004,12,30
182383400004,0,15
182398700004,9998,1
182406500004,40,8
182407000004,9998,42
182408700004,10,4
182410000004,0,25
182410800004,10,30
182411500004,27,8
182412500004,30,3
182414200004,7,10
182417600004,9999,35
182420000004,30,9
182421100004,30,28
182432700004,30,44
182433600004,10,10
182437400004,10,38
182438900004,15,5
182439500004,0,17
182440300004,30,1
182440400004,0,30
182442000004,0,30
182442500004,25,20
182446400004,0,12
182446900004,0,25
182447200004,0,17
182447300004,0,5
182447500004,0,27
182450400004,10,30
182453700004,20,25
182455200004,20,9
182461100004,10,38
182466200004,10,43
182466700004,20,42
182470000004,20,41
182472300004,30,43
182473300004,0,14
182475200004,30,1
182486800004,0,40
182487700004,9999,5
182488000004,10,42
182505800004,10,1
182506500004,0,42
182508100004,9,22
182509200004,0,34
182511400004,30,24
182512000004,10,1
182520900004,30,35
182527100004,30,1
182527500004,42,33
182527800004,30,1
182529200004,2,30
182531600004,9999,30
182532100004,30,30
182532400004,10,2
182532500004,10,41
182534600004,30,25
182536300004,37,30
182536500004,0,34
182537100004,22,26
182538600004,0,3
182540200004,10,19
182540600004,0,37
182543700004,10,25
182544900004,9999,22
182545300004,10,19
182547100004,0,40
182550400004,0,38
182550600004,0,31
182550900004,30,7
182552600004,5,28
182553500004,10,24
182553700004,0,36
182560600004,10,41
182562200004,37,41
182563700004,0,34
182565200004,0,32
182572700004,30,28
182572800004,30,28
182572900004,30,28
182573500004,10,25
182579300004,2,41
182579800004,0,16
182581300004,20,33
182589500004,30,25
182591700004,10,34
182593500004,25,30
182596000004,7,33
182597200004,20,19
182601600004,25,4
182602800004,10,41
182603500004,0,30
182604200004,15,4
182606200004,0,28
182606500004,0,25
182612000004,10,27
182613800004,30,29
182614600004,9999,1
182616500004,0,12
182617000004,20,24
182621500004,0,27
182624600004,0,3
182627100004,0,36
182630900004,30,29
182634400048,10,4
182636100004,0,14
182640200004,17,33
182641300004,30,16
182647800004,9999,23
182648700004,9999,42
182657300004,0,2
182662900004,25,7
182664400004,0,28
182664500004,10,5
182665400004,0,43
182668300004,9999,3
182671300004,7,15
182678100004,30,11
182679600004,0,20
182683600004,9999,25
182684000004,0,5
182689200004,9998,5
182691600004,10,28
182692900004,10,8
182693100004,0,11
182693500004,0,22
182694100004,0,41
182695500004,10,8
182697700004,9998,7
182699200004,35,31
182701800004,5,37
182703200004,5,27
182708100004,0,19
182710500004,9998,29
182715300004,0,6
182725900004,30,1
182731100004,5,3
182733200004,10,40
182733300004,35,8
182735700004,0,39
182735800004,0,1
182736700004,0,41
182738100004,30,2
182738300004,30,39
182738900004,30,32
182741900004,10,1
182746700004,25,8
182747100004,15,33
182752700004,20,15
182754100004,0,6
182754600004,7,15
182756300004,40,37
182758000004,2,1
182763300004,40,15
182766500004,0,33
182766900004,40,30
182769200004,9999,22
182769400004,0,36
182769600004,5,33
182773400004,40,21
182774000004,0,25
182774300004,30,25
182774600004,30,18
182775200004,40,28
182776900004,0,6
182780100004,0,14
182781200004,0,29
182781400004,5,33
182785400004,0,6
182788100004,5,21
182791900004,0,24
182792100004,0,23
182792300004,0,31
182792900004,0,3
182793100004,0,25
182793500004,0,23
182795000004,30,6
182795500004,0,28
182798600004,30,17
182800300004,0,40
182800400004,0,2
182800700004,0,19
182805300004,30,1
182807200004,0,25
182811700004,37,33
182815200004,0,27
182817600004,0,26
182819900004,0,33
182821300004,25,20
182822100004,0,32
182822300004,10,6
182823000004,0,31
182824300004,30,23
182825800004,0,30
182826100004,10,1
182826300004,0,26
182829800004,0,16
182830400004,9998,23
182830900004,9999,45
182831300004,0,3
182831600004,0,40
182834500004,30,1
182840200004,0,6
182842900004,2,2
182845200004,0,28
182847800004,15,41
182851300004,10,2
182854200004,5,25
182854700004,0,27
182863000004,0,6
182863700004,10,3
182864200004,10,2
182864900004,20,42
182868100004,0,23
182874600004,30,23
182875600004,0,22
182876600004,30,28
182877000004,0,4
182885600004,9999,39
182888000004,0,40
182889100004,27,33
182889600004,30,30
182889900004,30,25
182892500004,0,28
182892700004,0,5
182897900004,0,27
182899000004,40,30
182903800004,0,23
182904000004,0,40
182911400004,0,3
182911800004,7,12
182915000004,0,3
182915900004,30,25
182916300004,0,41
182917600004,0,42
182918200004,30,21
182926600004,0,23
182929200004,0,25
182929500004,9999,25
182932600004,0,41
182934200004,0,41
182941600004,0,3
182944700004,0,35
182946400004,10,44
182949700004,0,22
182952000004,0,25
182955000004,0,31
182956200004,9998,4
182956400004,30,35
182957500004,0,32
182957800004,0,23
182960600004,0,42
182961400004,10,44
182961900004,0,5
182963300004,10,2
182964700004,30,35
182975200004,0,15
182975700004,30,2
182980100004,7,25
182980800004,0,43
182985600004,0,5
182990700004,0,25
182991100004,0,30
182994100004,37,5
183005800004,10,3
183009600004,0,25
183016500004,0,28
183018400004,25,33
183025500004,0,5
183028600004,10,19
183031000004,9999,41
183031100004,5,19
183037300004,30,4
183040400004,10,37
183041500004,0,1
183041800004,0,24
183042000004,10,23
183042700004,30,21
183044200004,0,9
183045000004,30,33
183049600004,30,22
183052500004,0,30
183055100004,0,32
183055600004,0,1
183056800004,0,25
183057000004,20,25
183057300004,40,15
183059100004,30,1
183059400004,30,42
183070800004,30,35
183075500004,0,23
183080400004,15,9
183082100004,5,41
183083500004,10,5
183084900004,0,26
183091500004,20,1
183091600004,30,1
183091700004,30,1
183091800004,15,25
183092500004,30,36
183092600004,30,7
183092900004,30,7
183093500004,30,8
183096100004,25,30
183096200004,25,30
183096400004,30,44
183096700004,30,26
183097400004,25,7
183097500004,25,19
183097700004,30,4
183097900004,25,4
183098000004,25,34
183098100004,30,34
183098500004,30,2
183098600004,30,2
183098700004,30,2
183098800004,25,2
183098900004,25,2
183099000004,30,31
183099100004,25,31
183103100004,9999,22
183108700004,0,2
183109000004,5,6
183110200004,0,41
183112300004,0,38
183114600004,30,34
183115800004,0,14
183116500004,30,41
183116700004,20,7
183117000004,30,1
183117400004,30,1
183117500004,30,1
183117600004,25,1
183117800004,30,1
183117900004,30,1
183118100004,30,33
183118600004,30,2
183118700004,25,2
183118800004,25,4
183119200004,30,1
183120200004,10,33
183120400004,30,28
183120700004,30,17
183121000004,30,28
183121200004,30,28
183121800004,20,7
183122500004,30,9
183124100004,25,31
183124200004,25,31
183124800004,25,24
183125300004,30,19
183125500004,30,1
183125900004,30,1
183126100004,30,1
183126400004,30,1
183126500004,30,1
183126600004,30,1
183127000004,25,37
183127600004,25,40
183127800004,30,15
183128100004,30,33
183128200004,0,44
183128400004,30,33
